datetime,temperature,humidity,co2
2024-12-27 08:37:00.00,25.3,51.8,584.5
2024-12-27 08:38:00.00,25.5,52.0,622.2
2024-12-27 08:39:00.00,25.6,52.0,645.2
2024-12-27 08:40:00.00,25.5,52.1,649.8
2024-12-27 08:41:00.00,25.6,52.0,654.4
2024-12-27 08:42:00.00,25.7,53.0,631.7
2024-12-27 08:43:00.00,25.6,52.2,637.0
2024-12-27 08:44:00.00,26.0,51.9,634.5
2024-12-27 08:45:00.00,25.7,53.2,623.1
2024-12-27 08:46:00.00,25.8,53.9,606.9
2024-12-27 08:47:00.00,26.0,54.3,643.7
2024-12-27 08:48:00.00,26.0,54.1,670.0
2024-12-27 08:49:00.00,26.1,54.2,707.4
2024-12-27 08:50:00.00,26.0,54.0,718.0
2024-12-27 08:51:00.00,26.1,54.0,708.5
2024-12-27 08:52:00.00,26.3,54.2,712.6
2024-12-27 08:53:00.00,26.6,55.0,679.3
2024-12-27 08:54:00.00,26.3,55.7,707.6
2024-12-27 08:55:00.00,26.2,55.8,707.0
2024-12-27 08:56:00.00,26.0,56.1,674.1
2024-12-27 08:57:00.00,26.2,56.6,688.5
2024-12-27 08:58:00.00,26.2,55.5,658.2
2024-12-27 08:59:00.00,26.2,55.2,637.4
2024-12-27 09:00:00.00,25.6,55.9,878.2
2024-12-27 09:01:00.00,25.2,55.4,1063.3
2024-12-27 09:02:00.00,25.0,54.8,1132.4
2024-12-27 09:03:00.00,25.0,54.7,1201.0
2024-12-27 09:04:00.00,24.8,55.0,1211.7
2024-12-27 09:05:00.00,24.4,53.3,1244.3
2024-12-27 09:06:00.00,24.2,52.4,1161.7
2024-12-27 09:07:00.00,24.0,51.3,1230.2
2024-12-27 09:08:00.00,23.9,53.3,1261.6
2024-12-27 09:09:00.00,23.8,53.8,1303.6
2024-12-27 09:10:00.00,23.7,53.4,1280.7
2024-12-27 09:11:00.00,23.5,54.2,1226.6
2024-12-27 09:12:00.00,23.5,54.8,1181.2
2024-12-27 09:13:00.00,23.5,54.9,1149.4
2024-12-27 09:14:00.00,23.6,54.7,1291.0
2024-12-27 09:15:00.00,23.6,55.3,1365.7
2024-12-27 09:16:00.00,23.6,56.5,1362.4
2024-12-27 09:17:00.00,23.6,56.5,1292.1
2024-12-27 09:18:00.00,23.5,56.6,1365.8
2024-12-27 09:19:00.00,23.3,55.6,1318.9
2024-12-27 09:20:00.00,23.5,55.7,1263.3
2024-12-27 09:21:00.00,23.2,54.7,1218.4
2024-12-27 09:22:00.00,23.1,55.9,1157.3
2024-12-27 09:23:00.00,22.9,56.8,1320.4
2024-12-27 09:24:00.00,22.8,56.9,1421.8
2024-12-27 09:25:00.00,22.7,55.6,1382.5
2024-12-27 09:26:00.00,22.6,55.4,1318.2
2024-12-27 09:27:00.00,22.8,54.6,1254.8
2024-12-27 09:28:00.00,22.9,54.6,1191.8
2024-12-27 09:29:00.00,22.9,53.8,1211.9
2024-12-27 09:30:00.00,22.9,54.8,1270.5
2024-12-27 09:31:00.00,22.8,54.4,1349.1
2024-12-27 09:32:00.00,22.9,53.8,1278.0
2024-12-27 09:33:00.00,22.9,52.8,1315.0
2024-12-27 09:34:00.00,23.1,52.3,1235.5
2024-12-27 09:35:00.00,23.2,52.3,1308.4
2024-12-27 09:36:00.00,23.0,52.4,1256.0
2024-12-27 09:37:00.00,22.9,53.0,1268.8
2024-12-27 09:38:00.00,22.7,52.9,1314.6
2024-12-27 09:39:00.00,22.6,53.1,1368.8
2024-12-27 09:40:00.00,22.7,54.5,1275.3
2024-12-27 09:41:00.00,22.9,55.3,1317.8
2024-12-27 09:42:00.00,22.9,56.2,1233.9
2024-12-27 09:43:00.00,23.0,56.0,1352.8
2024-12-27 09:44:00.00,23.0,55.4,1372.4
2024-12-27 09:45:00.00,23.1,55.9,1270.8
2024-12-27 09:46:00.00,23.1,55.6,1189.1
2024-12-27 09:47:00.00,22.9,56.8,1304.0
2024-12-27 09:48:00.00,22.8,56.6,1428.5
2024-12-27 09:49:00.00,22.7,58.1,1435.9
2024-12-27 09:50:00.00,22.9,58.8,1343.6
2024-12-27 09:51:00.00,22.8,57.6,1393.1
2024-12-27 09:52:00.00,22.8,57.9,1278.1
2024-12-27 09:53:00.00,22.8,57.1,1316.2
2024-12-27 09:54:00.00,22.9,56.9,1448.8
2024-12-27 09:55:00.00,22.9,57.5,1462.6
2024-12-27 09:56:00.00,22.8,57.8,1341.1
2024-12-27 09:57:00.00,22.8,57.1,1299.8
2024-12-27 09:58:00.00,22.8,57.8,1307.0
2024-12-27 09:59:00.00,22.8,56.5,1418.2
2024-12-27 10:00:00.00,22.9,56.3,1311.4
2024-12-27 10:01:00.00,23.0,57.3,1398.8
2024-12-27 10:02:00.00,22.8,57.0,1429.9
2024-12-27 10:03:00.00,22.8,56.5,1490.4
2024-12-27 10:04:00.00,22.9,54.5,1462.6
2024-12-27 10:05:00.00,22.9,53.5,1365.5
2024-12-27 10:06:00.00,22.8,53.1,1486.7
2024-12-27 10:07:00.00,22.7,53.8,1574.0
2024-12-27 10:08:00.00,22.9,53.5,1523.2
2024-12-27 10:09:00.00,23.0,52.6,1429.3
2024-12-27 10:10:00.00,23.0,53.1,1308.2
2024-12-27 10:11:00.00,23.1,52.5,1221.8
2024-12-27 10:12:00.00,23.0,53.4,1221.4
2024-12-27 10:13:00.00,23.0,54.5,1167.4
2024-12-27 10:14:00.00,23.1,54.9,1254.3
2024-12-27 10:15:00.00,23.0,55.6,1396.9
2024-12-27 10:16:00.00,23.0,54.2,1379.5
2024-12-27 10:17:00.00,23.0,54.4,1281.0
2024-12-27 10:18:00.00,22.9,54.2,1222.7
2024-12-27 10:19:00.00,23.0,53.9,1139.4
2024-12-27 10:20:00.00,23.1,53.6,1122.6
2024-12-27 10:21:00.00,23.1,53.0,1203.9
2024-12-27 10:22:00.00,23.2,53.8,1264.9
2024-12-27 10:23:00.00,23.1,53.0,1223.0
2024-12-27 10:24:00.00,23.0,53.1,1141.4
2024-12-27 10:25:00.00,23.0,54.1,1181.0
2024-12-27 10:26:00.00,22.8,54.3,1212.7
2024-12-27 10:27:00.00,23.1,55.8,1239.5
2024-12-27 10:28:00.00,23.1,54.5,1315.0
2024-12-27 10:29:00.00,23.1,53.9,1291.7
2024-12-27 10:30:00.00,23.1,54.9,1318.3
2024-12-27 10:31:00.00,23.2,55.7,1401.2
2024-12-27 10:32:00.00,23.2,55.3,1384.5
2024-12-27 10:33:00.00,23.0,54.5,1313.9
2024-12-27 10:34:00.00,23.0,55.3,1340.6
2024-12-27 10:35:00.00,22.9,54.5,1459.7
2024-12-27 10:36:00.00,22.8,54.2,1453.2
2024-12-27 10:37:00.00,23.0,52.5,1473.1
2024-12-27 10:38:00.00,23.0,53.8,1464.5
2024-12-27 10:39:00.00,23.1,55.9,1439.1
2024-12-27 10:40:00.00,23.2,54.9,1514.3
2024-12-27 10:41:00.00,23.3,55.2,1603.6
2024-12-27 10:42:00.00,23.6,55.0,1487.8
2024-12-27 10:43:00.00,23.5,56.7,1528.1
2024-12-27 10:44:00.00,23.4,56.8,1407.1
2024-12-27 10:45:00.00,23.2,55.6,1431.4
2024-12-27 10:46:00.00,23.2,56.7,1404.4
2024-12-27 10:47:00.00,23.2,56.8,1387.7
2024-12-27 10:48:00.00,23.1,57.0,1422.5
2024-12-27 10:49:00.00,23.0,57.1,1458.2
2024-12-27 10:50:00.00,23.0,56.6,1409.6
2024-12-27 10:51:00.00,23.3,57.8,1321.3
2024-12-27 10:52:00.00,23.2,56.4,1363.7
2024-12-27 10:53:00.00,23.1,56.1,1345.7
2024-12-27 10:54:00.00,23.2,55.5,1484.5
2024-12-27 10:55:00.00,23.1,54.4,1404.7
2024-12-27 10:56:00.00,23.0,55.0,1382.8
2024-12-27 10:57:00.00,23.1,54.1,1428.8
2024-12-27 10:58:00.00,23.1,53.5,1488.0
2024-12-27 10:59:00.00,22.9,53.3,1399.2
2024-12-27 11:00:00.00,23.1,54.2,1502.2
2024-12-27 11:01:00.00,23.0,55.0,1582.9
2024-12-27 11:02:00.00,22.9,54.3,1492.5
2024-12-27 11:03:00.00,23.0,53.8,1467.9
2024-12-27 11:04:00.00,22.9,54.7,1530.6
2024-12-27 11:05:00.00,23.0,55.2,1500.6
2024-12-27 11:06:00.00,23.1,54.8,1475.6
2024-12-27 11:07:00.00,23.0,53.8,1345.2
2024-12-27 11:08:00.00,23.1,54.0,1338.4
2024-12-27 11:09:00.00,23.1,53.6,1418.7
2024-12-27 11:10:00.00,23.2,53.6,1526.2
2024-12-27 11:11:00.00,23.0,53.4,1610.8
2024-12-27 11:12:00.00,23.0,54.1,1679.8
2024-12-27 11:13:00.00,23.0,53.5,1631.7
2024-12-27 11:14:00.00,23.1,53.7,1544.2
2024-12-27 11:15:00.00,23.2,54.2,1458.0
2024-12-27 11:16:00.00,23.2,55.0,1438.3
2024-12-27 11:17:00.00,22.9,53.8,1375.2
2024-12-27 11:18:00.00,22.9,53.1,1391.1
2024-12-27 11:19:00.00,23.0,53.6,1467.7
2024-12-27 11:20:00.00,23.0,54.2,1496.7
2024-12-27 11:21:00.00,23.1,54.6,1428.7
2024-12-27 11:22:00.00,23.1,55.2,1460.8
2024-12-27 11:23:00.00,23.2,55.9,1560.0
2024-12-27 11:24:00.00,23.3,55.5,1450.8
2024-12-27 11:25:00.00,23.3,54.9,1417.0
2024-12-27 11:26:00.00,23.2,55.4,1401.6
2024-12-27 11:27:00.00,23.2,54.6,1440.1
2024-12-27 11:28:00.00,23.0,55.2,1373.5
2024-12-27 11:29:00.00,22.9,56.1,1381.3
2024-12-27 11:30:00.00,23.1,56.1,1384.8
2024-12-27 11:31:00.00,22.9,54.5,1462.2
2024-12-27 11:32:00.00,23.0,55.1,1507.0
2024-12-27 11:33:00.00,22.9,54.9,1480.4
2024-12-27 11:34:00.00,23.1,54.7,1535.0
2024-12-27 11:35:00.00,23.0,54.3,1612.5
2024-12-27 11:36:00.00,23.1,53.1,1590.0
2024-12-27 11:37:00.00,23.2,53.4,1651.1
2024-12-27 11:38:00.00,23.2,54.6,1510.7
2024-12-27 11:39:00.00,23.0,55.2,1513.6
2024-12-27 11:40:00.00,23.3,55.9,1389.3
2024-12-27 11:41:00.00,23.1,56.0,1286.2
2024-12-27 11:42:00.00,23.2,56.2,1247.5
2024-12-27 11:43:00.00,22.9,56.8,1173.9
2024-12-27 11:44:00.00,23.0,56.6,1301.4
2024-12-27 11:45:00.00,23.0,56.9,1329.5
2024-12-27 11:46:00.00,23.0,56.6,1249.4
2024-12-27 11:47:00.00,23.2,56.2,1171.9
2024-12-27 11:48:00.00,23.2,57.2,1132.4
2024-12-27 11:49:00.00,23.1,56.4,1105.3
2024-12-27 11:50:00.00,23.3,57.2,1205.4
2024-12-27 11:51:00.00,23.3,56.8,1315.2
2024-12-27 11:52:00.00,23.5,55.7,1400.3
2024-12-27 11:53:00.00,23.5,55.3,1416.5
2024-12-27 11:54:00.00,23.3,56.6,1354.0
2024-12-27 11:55:00.00,23.3,56.3,1300.7
2024-12-27 11:56:00.00,23.1,55.7,1378.3
2024-12-27 11:57:00.00,23.3,56.5,1343.3
2024-12-27 11:58:00.00,23.4,55.5,1439.7
2024-12-27 11:59:00.00,23.2,55.5,1460.7
2024-12-27 12:00:00.00,23.2,55.2,1369.6
2024-12-27 12:01:00.00,23.1,54.8,1319.4
2024-12-27 12:02:00.00,23.1,54.4,1251.1
2024-12-27 12:03:00.00,23.1,54.0,1189.7
2024-12-27 12:04:00.00,22.9,54.1,1121.6
2024-12-27 12:05:00.00,22.9,54.8,1028.5
2024-12-27 12:06:00.00,22.8,53.1,1020.8
2024-12-27 12:07:00.00,22.9,54.1,957.7
2024-12-27 12:08:00.00,22.9,54.8,950.3
2024-12-27 12:09:00.00,22.7,53.5,926.9
2024-12-27 12:10:00.00,22.9,53.8,928.5
2024-12-27 12:11:00.00,23.0,53.4,986.5
2024-12-27 12:12:00.00,22.9,54.4,901.9
2024-12-27 12:13:00.00,23.1,55.0,905.3
2024-12-27 12:14:00.00,23.0,55.1,893.4
2024-12-27 12:15:00.00,23.0,56.7,865.8
2024-12-27 12:16:00.00,23.1,55.7,898.6
2024-12-27 12:17:00.00,22.7,54.3,879.5
2024-12-27 12:18:00.00,22.9,54.2,926.5
2024-12-27 12:19:00.00,23.0,54.5,941.8
2024-12-27 12:20:00.00,23.0,55.5,912.8
2024-12-27 12:21:00.00,23.1,56.0,954.0
2024-12-27 12:22:00.00,23.0,55.9,988.9
2024-12-27 12:23:00.00,23.1,56.0,1003.9
2024-12-27 12:24:00.00,23.2,55.6,930.7
2024-12-27 12:25:00.00,23.5,54.9,942.4
2024-12-27 12:26:00.00,23.4,53.7,952.0
2024-12-27 12:27:00.00,23.4,54.9,944.4
2024-12-27 12:28:00.00,23.3,55.8,916.2
2024-12-27 12:29:00.00,23.4,56.1,933.2
2024-12-27 12:30:00.00,23.3,56.1,856.8
2024-12-27 12:31:00.00,23.2,57.0,910.2
2024-12-27 12:32:00.00,23.3,56.1,897.8
2024-12-27 12:33:00.00,23.4,56.9,936.0
2024-12-27 12:34:00.00,23.4,56.1,976.1
2024-12-27 12:35:00.00,23.4,56.5,1013.2
2024-12-27 12:36:00.00,23.3,56.3,975.4
2024-12-27 12:37:00.00,23.2,55.3,987.7
2024-12-27 12:38:00.00,23.2,54.8,928.1
2024-12-27 12:39:00.00,22.9,53.0,890.9
2024-12-27 12:40:00.00,22.6,53.6,905.8
2024-12-27 12:41:00.00,22.7,54.0,942.7
2024-12-27 12:42:00.00,22.8,53.3,894.6
2024-12-27 12:43:00.00,22.9,53.8,959.8
2024-12-27 12:44:00.00,22.9,54.1,998.6
2024-12-27 12:45:00.00,22.9,53.7,1005.0
2024-12-27 12:46:00.00,22.8,53.9,953.3
2024-12-27 12:47:00.00,22.6,54.7,920.0
2024-12-27 12:48:00.00,22.9,55.3,903.8
2024-12-27 12:49:00.00,23.1,56.1,839.6
2024-12-27 12:50:00.00,23.0,56.3,881.4
2024-12-27 12:51:00.00,23.1,55.4,850.0
2024-12-27 12:52:00.00,23.4,55.6,834.4
2024-12-27 12:53:00.00,23.2,54.6,872.4
2024-12-27 12:54:00.00,23.0,53.5,887.7
2024-12-27 12:55:00.00,22.9,53.4,947.2
2024-12-27 12:56:00.00,23.1,54.8,909.8
2024-12-27 12:57:00.00,23.1,55.1,941.4
2024-12-27 12:58:00.00,23.2,54.8,884.7
2024-12-27 12:59:00.00,23.3,55.0,891.2
2024-12-27 13:00:00.00,23.3,53.6,931.3
2024-12-27 13:01:00.00,23.3,53.6,919.7
2024-12-27 13:02:00.00,23.0,53.2,900.0
2024-12-27 13:03:00.00,22.8,54.2,926.4
2024-12-27 13:04:00.00,23.0,54.3,1035.9
2024-12-27 13:05:00.00,23.0,54.9,1215.9
2024-12-27 13:06:00.00,23.0,55.3,1326.1
2024-12-27 13:07:00.00,22.9,54.3,1462.3
2024-12-27 13:08:00.00,22.8,55.2,1557.4
2024-12-27 13:09:00.00,22.7,56.1,1396.3
2024-12-27 13:10:00.00,22.9,55.2,1500.1
2024-12-27 13:11:00.00,22.9,55.0,1553.7
2024-12-27 13:12:00.00,23.0,54.4,1416.1
2024-12-27 13:13:00.00,23.1,53.9,1410.7
2024-12-27 13:14:00.00,23.1,53.3,1313.1
2024-12-27 13:15:00.00,23.1,54.4,1233.4
2024-12-27 13:16:00.00,23.1,54.9,1233.3
2024-12-27 13:17:00.00,23.0,56.0,1210.0
2024-12-27 13:18:00.00,23.1,54.6,1187.3
2024-12-27 13:19:00.00,23.3,54.1,1133.0
2024-12-27 13:20:00.00,23.3,54.9,1272.7
2024-12-27 13:21:00.00,23.3,55.0,1341.0
2024-12-27 13:22:00.00,23.1,53.8,1324.0
2024-12-27 13:23:00.00,22.8,53.6,1427.8
2024-12-27 13:24:00.00,23.1,52.9,1389.8
2024-12-27 13:25:00.00,23.2,53.2,1424.1
2024-12-27 13:26:00.00,23.3,53.3,1392.4
2024-12-27 13:27:00.00,23.4,53.2,1454.4
2024-12-27 13:28:00.00,23.0,53.7,1333.1
2024-12-27 13:29:00.00,23.0,54.1,1269.4
2024-12-27 13:30:00.00,23.1,53.1,1357.7
2024-12-27 13:31:00.00,23.3,53.1,1467.3
2024-12-27 13:32:00.00,23.1,53.3,1450.9
2024-12-27 13:33:00.00,23.1,53.5,1442.2
2024-12-27 13:34:00.00,23.0,54.5,1424.6
2024-12-27 13:35:00.00,23.0,55.8,1350.5
2024-12-27 13:36:00.00,22.9,55.4,1464.1
2024-12-27 13:37:00.00,22.9,54.9,1397.8
2024-12-27 13:38:00.00,23.0,55.6,1278.0
2024-12-27 13:39:00.00,23.0,54.3,1409.9
2024-12-27 13:40:00.00,23.0,54.3,1384.9
2024-12-27 13:41:00.00,22.9,54.5,1455.7
2024-12-27 13:42:00.00,23.2,54.2,1459.8
2024-12-27 13:43:00.00,23.3,54.0,1390.1
2024-12-27 13:44:00.00,23.3,54.8,1450.4
2024-12-27 13:45:00.00,23.3,53.4,1390.5
2024-12-27 13:46:00.00,23.4,54.1,1512.6
2024-12-27 13:47:00.00,23.3,53.5,1584.2
2024-12-27 13:48:00.00,23.1,54.8,1433.2
2024-12-27 13:49:00.00,23.2,53.7,1508.9
2024-12-27 13:50:00.00,23.0,53.7,1410.8
2024-12-27 13:51:00.00,23.0,54.2,1426.2
2024-12-27 13:52:00.00,23.1,55.4,1345.1
2024-12-27 13:53:00.00,23.0,53.9,1442.8
2024-12-27 13:54:00.00,23.0,53.6,1556.6
2024-12-27 13:55:00.00,22.9,53.4,1438.1
2024-12-27 13:56:00.00,22.6,52.0,1355.9
2024-12-27 13:57:00.00,22.8,51.6,1415.9
2024-12-27 13:58:00.00,22.9,51.7,1441.1
2024-12-27 13:59:00.00,22.8,53.1,1459.1
2024-12-27 14:00:00.00,22.7,52.7,1517.8
2024-12-27 14:01:00.00,22.8,52.3,1586.0
2024-12-27 14:02:00.00,22.9,51.4,1605.4
2024-12-27 14:03:00.00,23.0,52.5,1480.3
2024-12-27 14:04:00.00,23.2,53.6,1532.8
2024-12-27 14:05:00.00,23.4,53.7,1535.5
2024-12-27 14:06:00.00,23.3,53.3,1439.4
2024-12-27 14:07:00.00,23.4,53.4,1525.1
2024-12-27 14:08:00.00,23.4,53.3,1531.9
2024-12-27 14:09:00.00,23.3,54.9,1577.3
2024-12-27 14:10:00.00,23.3,54.8,1645.8
2024-12-27 14:11:00.00,23.3,55.0,1710.8
2024-12-27 14:12:00.00,23.3,54.6,1765.6
2024-12-27 14:13:00.00,23.0,53.9,1709.9
2024-12-27 14:14:00.00,23.2,53.7,1570.7
2024-12-27 14:15:00.00,23.0,53.8,1533.9
2024-12-27 14:16:00.00,23.0,54.6,1385.7
2024-12-27 14:17:00.00,22.7,53.9,1446.6
2024-12-27 14:18:00.00,22.6,54.1,1563.5
2024-12-27 14:19:00.00,22.3,54.4,1596.0
2024-12-27 14:20:00.00,22.6,54.7,1558.1
2024-12-27 14:21:00.00,22.7,55.7,1635.5
2024-12-27 14:22:00.00,22.7,55.0,1586.1
2024-12-27 14:23:00.00,22.6,55.3,1511.5
2024-12-27 14:24:00.00,22.5,54.5,1445.9
2024-12-27 14:25:00.00,22.6,54.0,1361.9
2024-12-27 14:26:00.00,22.7,55.2,1415.5
2024-12-27 14:27:00.00,22.8,56.0,1436.7
2024-12-27 14:28:00.00,22.8,55.8,1433.7
2024-12-27 14:29:00.00,22.5,54.4,1467.4
2024-12-27 14:30:00.00,22.6,54.6,1429.8
2024-12-27 14:31:00.00,22.6,54.6,1492.6
2024-12-27 14:32:00.00,22.6,54.3,1512.2
2024-12-27 14:33:00.00,22.8,54.9,1562.8
2024-12-27 14:34:00.00,22.8,54.1,1574.5
2024-12-27 14:35:00.00,23.0,53.3,1472.2
2024-12-27 14:36:00.00,23.1,53.3,1431.2
2024-12-27 14:37:00.00,22.9,54.4,1411.6
2024-12-27 14:38:00.00,22.8,55.4,1406.8
2024-12-27 14:39:00.00,22.8,55.3,1494.9
2024-12-27 14:40:00.00,22.7,56.4,1448.9
2024-12-27 14:41:00.00,22.8,57.5,1378.1
2024-12-27 14:42:00.00,22.9,57.1,1408.8
2024-12-27 14:43:00.00,22.8,57.5,1440.8
2024-12-27 14:44:00.00,22.9,57.2,1351.2
2024-12-27 14:45:00.00,22.9,57.6,1484.7
2024-12-27 14:46:00.00,23.0,57.5,1379.0
2024-12-27 14:47:00.00,23.0,57.3,1330.8
2024-12-27 14:48:00.00,23.0,56.5,1373.7
2024-12-27 14:49:00.00,23.1,55.9,1486.7
2024-12-27 14:50:00.00,23.1,55.1,1443.9
2024-12-27 14:51:00.00,23.1,54.9,1438.2
2024-12-27 14:52:00.00,23.0,55.1,1440.5
2024-12-27 14:53:00.00,23.0,54.5,1451.6
2024-12-27 14:54:00.00,23.1,55.5,1536.4
2024-12-27 14:55:00.00,23.0,56.4,1508.8
2024-12-27 14:56:00.00,23.1,55.5,1500.8
2024-12-27 14:57:00.00,23.1,55.8,1586.3
2024-12-27 14:58:00.00,23.1,54.6,1598.1
2024-12-27 14:59:00.00,23.0,54.6,1656.0
2024-12-27 15:00:00.00,23.0,55.5,1581.5
2024-12-27 15:01:00.00,23.0,54.0,1595.9
2024-12-27 15:02:00.00,23.2,55.2,1511.5
2024-12-27 15:03:00.00,23.0,53.9,1525.4
2024-12-27 15:04:00.00,22.9,54.4,1486.9
2024-12-27 15:05:00.00,22.7,54.1,1603.8
2024-12-27 15:06:00.00,23.0,54.5,1649.5
2024-12-27 15:07:00.00,23.2,54.3,1537.5
2024-12-27 15:08:00.00,23.2,53.6,1417.2
2024-12-27 15:09:00.00,23.5,53.5,1320.6
2024-12-27 15:10:00.00,23.7,53.7,1272.9
2024-12-27 15:11:00.00,23.6,54.5,1243.4
2024-12-27 15:12:00.00,23.6,54.1,1175.6
2024-12-27 15:13:00.00,23.6,53.2,1244.7
2024-12-27 15:14:00.00,23.5,53.0,1260.9
2024-12-27 15:15:00.00,23.5,53.8,1370.4
2024-12-27 15:16:00.00,23.2,54.9,1432.4
2024-12-27 15:17:00.00,23.2,55.2,1313.8
2024-12-27 15:18:00.00,23.3,54.4,1212.0
2024-12-27 15:19:00.00,23.2,53.5,1206.7
2024-12-27 15:20:00.00,23.2,53.6,1282.9
2024-12-27 15:21:00.00,23.1,53.5,1244.4
2024-12-27 15:22:00.00,23.0,53.1,1146.7
2024-12-27 15:23:00.00,23.0,53.9,1276.4
2024-12-27 15:24:00.00,23.2,54.8,1235.8
2024-12-27 15:25:00.00,23.2,54.7,1237.3
2024-12-27 15:26:00.00,23.3,55.7,1195.0
2024-12-27 15:27:00.00,23.3,55.6,1269.6
2024-12-27 15:28:00.00,23.4,55.9,1333.6
2024-12-27 15:29:00.00,23.0,55.0,1280.8
2024-12-27 15:30:00.00,22.9,55.6,1360.6
2024-12-27 15:31:00.00,22.8,56.2,1391.1
2024-12-27 15:32:00.00,22.6,55.2,1447.0
2024-12-27 15:33:00.00,22.4,55.2,1343.5
2024-12-27 15:34:00.00,22.6,55.6,1422.0
2024-12-27 15:35:00.00,22.4,55.8,1517.8
2024-12-27 15:36:00.00,22.6,57.1,1488.0
2024-12-27 15:37:00.00,22.5,57.2,1492.7
2024-12-27 15:38:00.00,22.7,57.1,1373.7
2024-12-27 15:39:00.00,22.8,56.8,1377.9
2024-12-27 15:40:00.00,22.6,55.3,1324.2
2024-12-27 15:41:00.00,22.7,55.3,1238.7
2024-12-27 15:42:00.00,22.7,56.2,1225.5
2024-12-27 15:43:00.00,22.8,55.7,1204.4
2024-12-27 15:44:00.00,22.8,55.4,1166.7
2024-12-27 15:45:00.00,23.0,55.4,1306.4
2024-12-27 15:46:00.00,23.0,56.7,1326.5
2024-12-27 15:47:00.00,22.9,56.1,1410.1
2024-12-27 15:48:00.00,23.1,56.9,1466.9
2024-12-27 15:49:00.00,23.1,57.6,1455.5
2024-12-27 15:50:00.00,23.1,58.9,1387.2
2024-12-27 15:51:00.00,23.0,58.3,1331.3
2024-12-27 15:52:00.00,23.2,58.2,1406.9
2024-12-27 15:53:00.00,23.2,56.9,1322.2
2024-12-27 15:54:00.00,23.2,56.6,1271.6
2024-12-27 15:55:00.00,23.2,56.4,1230.6
2024-12-27 15:56:00.00,23.2,55.4,1272.9
2024-12-27 15:57:00.00,23.4,55.1,1254.0
2024-12-27 15:58:00.00,23.5,54.6,1311.2
2024-12-27 15:59:00.00,23.6,55.0,1407.9
2024-12-27 16:00:00.00,23.6,54.4,1466.2
2024-12-27 16:01:00.00,23.6,55.4,1364.9
2024-12-27 16:02:00.00,23.5,55.0,1293.2
2024-12-27 16:03:00.00,23.5,55.7,1370.6
2024-12-27 16:04:00.00,23.7,55.9,1385.9
2024-12-27 16:05:00.00,23.8,55.7,1391.0
2024-12-27 16:06:00.00,23.6,55.3,1284.4
2024-12-27 16:07:00.00,23.6,55.1,1348.8
2024-12-27 16:08:00.00,23.3,54.7,1372.2
2024-12-27 16:09:00.00,23.4,55.3,1356.2
2024-12-27 16:10:00.00,23.5,55.7,1425.4
2024-12-27 16:11:00.00,23.4,54.5,1477.3
2024-12-27 16:12:00.00,23.4,54.4,1385.7
2024-12-27 16:13:00.00,23.4,54.1,1334.5
2024-12-27 16:14:00.00,23.4,53.6,1431.6
2024-12-27 16:15:00.00,23.3,54.2,1300.9
2024-12-27 16:16:00.00,23.3,55.2,1318.1
2024-12-27 16:17:00.00,23.4,54.6,1332.7
2024-12-27 16:18:00.00,23.6,53.6,1400.3
2024-12-27 16:19:00.00,23.1,54.3,1383.1
2024-12-27 16:20:00.00,22.9,54.0,1390.5
2024-12-27 16:21:00.00,23.0,54.5,1338.1
2024-12-27 16:22:00.00,23.0,54.4,1410.7
2024-12-27 16:23:00.00,23.0,53.8,1512.1
2024-12-27 16:24:00.00,22.9,54.5,1481.6
2024-12-27 16:25:00.00,22.8,55.2,1369.8
2024-12-27 16:26:00.00,22.7,54.6,1322.8
2024-12-27 16:27:00.00,23.0,53.8,1432.2
2024-12-27 16:28:00.00,22.9,52.6,1436.3
2024-12-27 16:29:00.00,22.7,54.0,1348.4
2024-12-27 16:30:00.00,22.6,54.6,1296.5
2024-12-27 16:31:00.00,22.7,53.7,1243.7
2024-12-27 16:32:00.00,22.6,53.1,1318.5
2024-12-27 16:33:00.00,22.6,52.4,1361.1
2024-12-27 16:34:00.00,22.6,53.9,1374.7
2024-12-27 16:35:00.00,22.6,53.8,1464.7
2024-12-27 16:36:00.00,22.5,54.5,1395.8
2024-12-27 16:37:00.00,22.6,52.9,1494.4
2024-12-27 16:38:00.00,22.8,52.5,1531.2
2024-12-27 16:39:00.00,23.1,51.8,1384.4
2024-12-27 16:40:00.00,23.1,52.2,1365.3
2024-12-27 16:41:00.00,22.9,52.4,1274.3
2024-12-27 16:42:00.00,23.1,53.3,1372.4
2024-12-27 16:43:00.00,22.9,53.4,1395.1
2024-12-27 16:44:00.00,22.7,52.7,1286.1
2024-12-27 16:45:00.00,22.5,53.4,1245.4
2024-12-27 16:46:00.00,22.5,53.6,1270.9
2024-12-27 16:47:00.00,22.8,54.3,1216.3
2024-12-27 16:48:00.00,23.1,54.8,1287.7
2024-12-27 16:49:00.00,23.1,53.7,1308.3
2024-12-27 16:50:00.00,23.0,54.5,1339.7
2024-12-27 16:51:00.00,22.9,54.2,1377.9
2024-12-27 16:52:00.00,23.1,55.4,1384.1
2024-12-27 16:53:00.00,23.1,56.1,1438.9
2024-12-27 16:54:00.00,23.2,56.0,1488.9
2024-12-27 16:55:00.00,23.2,55.1,1527.8
2024-12-27 16:56:00.00,23.0,54.5,1501.6
2024-12-27 16:57:00.00,23.4,53.8,1561.9
2024-12-27 16:58:00.00,23.3,53.6,1490.5
